OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
889,Census Tract 7014.18 - Location 9,395,9,1,,18.0146821,11.90641533,,,,,,0.136232593
890,Census Tract 7014.22 - Location 9,396,9,1,,17.31821051,11.6710538,,,,,,0.131714047
891,Census Tract 7014.23 - Location 9,397,9,1,,18.87275441,12.89535757,,,,,,0.134364344
892,Census Tract 7015.03 - Location 9,398,9,1,,17.14279139,8.555680363,,,,,,0.113084788
893,Census Tract 7015.05 - Location 9,399,9,1,,20.61926038,10.64803191,,,,,,0.140407397
894,Census Tract 7015.06 - Location 9,400,9,1,,19.41104522,9.264587378,,,,,,0.11624632
895,Census Tract 7015.07 - Location 9,401,9,1,,16.13467144,7.559538372,,,,,,0.082622152
896,Census Tract 7015.08 - Location 9,402,9,1,,20.02258705,10.306187,,,,,,0.133563705
897,Census Tract 7015.09 - Location 9,403,9,1,,23.07133591,11.59430435,,,,,,0.143882592
898,Census Tract 7016.01 - Location 9,404,9,1,,24.84465615,16.37197035,,,,,,0.15982674
899,Census Tract 7016.02 - Location 9,405,9,1,,26.5992117,16.82925858,,,,,,0.157675435
900,Census Tract 7017.01 - Location 20,406,20,1,,30.1947532,18.71510288,,,,,,0.228048558
901,Census Tract 7017.02 - Location 20,407,20,1,,28.17961688,17.63451571,,,,,,0.225197176
902,Census Tract 7017.03 - Location 20,408,20,1,,28.17950476,17.86589397,,,,,,0.23779299
903,Census Tract 7017.04 - Location 20,409,20,1,,30.60385874,18.90001822,,,,,,0.236405005
904,Census Tract 7018 - Location 20,410,20,1,,28.60872116,16.32322678,,,,,,0.220105747
905,Census Tract 7019 - Location 20,411,20,1,,27.33396801,17.36331479,,,,,,0.226127918
906,Census Tract 7020 - Location 20,412,20,1,,25.54102289,17.24589871,,,,,,0.230880407
907,Census Tract 7021.01 - Location 20,413,20,1,,24.6435169,16.60582407,,,,,,0.22429725
908,Census Tract 7021.02 - Location 20,414,20,1,,24.00490167,15.73087876,,,,,,0.210221514
909,Census Tract 7022 - Location 20,415,20,1,,24.57037675,16.17181722,,,,,,0.212771319
910,Census Tract 7023.01 - Location 20,416,20,1,,24.90776929,16.56501842,,,,,,0.218511462
911,Census Tract 7023.02 - Location 20,417,20,1,,24.37639126,16.05415155,,,,,,0.208662857
912,Census Tract 7024.01 - Location 20,418,20,1,,26.5047764,16.28053982,,,,,,0.218987447
913,Census Tract 7024.02 - Location 20,419,20,1,,26.06230449,15.57151443,,,,,,0.210439616
914,Census Tract 7026.02 - Location 20,420,20,1,,22.19370391,13.69670555,,,,,,0.184810563
915,Census Tract 7027 - Location 20,421,20,1,,22.92211876,14.84197364,,,,,,0.175776171
916,Census Tract 7028 - Location 20,422,20,1,,21.24742285,14.12744526,,,,,,0.182064713
917,Census Tract 7029 - Location 20,423,20,1,,22.61982493,14.56449788,,,,,,0.195525191
918,Census Tract 7030 - Location 20,424,20,1,,21.67494626,14.55218357,,,,,,0.195444546
919,Census Tract 7031 - Location 20,425,20,1,,22.5393207,15.26872826,,,,,,0.198488913
920,Census Tract 7032.01 - Location 9,426,9,1,,14.22662202,6.360691516,,,,,,0.081469538
921,Census Tract 7032.02 - Location 9,427,9,1,,11.17540641,4.806755916,,,,,,0.063157366
922,Census Tract 7032.06 - Location 9,428,9,1,,14.6644491,7.617846313,,,,,,0.081533455
923,Census Tract 7032.07 - Location 9,429,9,1,,21.62824044,10.39314547,,,,,,0.100374217
924,Census Tract 7032.08 - Location 9,430,9,1,,21.91706221,10.9343655,,,,,,0.111675844
925,Census Tract 7032.09 - Location 9,431,9,1,,20.92042181,10.18485011,,,,,,0.112967398
926,Census Tract 7032.10 - Location 20,432,20,1,,24.49433146,16.18409776,,,,,,0.195353059
927,Census Tract 7032.13 - Location 9,433,9,1,,11.34048129,5.203475806,,,,,,0.067896096
928,Census Tract 7032.14 - Location 9,434,9,1,,15.12231783,6.176332749,,,,,,0.070133766
929,Census Tract 7032.15 - Location 9,435,9,1,,12.43066849,6.508159849,,,,,,0.068625761
930,Census Tract 7032.16 - Location 9,436,9,1,,11.87001118,4.984991567,,,,,,0.058816451
931,Census Tract 7032.18 - Location 9,437,9,1,,10.45998165,4.626387509,,,,,,0.05043264
932,Census Tract 7032.19 - Location 9,438,9,1,,10.82454594,4.696502849,,,,,,0.04889603
933,Census Tract 7032.20 - Location 9,439,9,1,,13.96395571,6.32150375,,,,,,0.05615185
934,Census Tract 7032.21 - Location 9,440,9,1,,10.52997843,4.712914752,,,,,,0.045402123
935,Census Tract 7033.01 - Location 9,441,9,1,,15.59147732,7.052506464,,,,,,0.092544714
936,Census Tract 7033.02 - Location 9,442,9,1,,12.8769171,6.146265492,,,,,,0.083899501
937,Census Tract 7034.01 - Location 9,443,9,1,,16.10921978,7.480045056,,,,,,0.095785025
938,Census Tract 7034.02 - Location 9,444,9,1,,14.63218381,6.932716499,,,,,,0.085708465
939,Census Tract 7034.03 - Location 9,445,9,1,,16.40163501,7.379350333,,,,,,0.091633222
940,Census Tract 7034.04 - Location 9,446,9,1,,17.98304123,7.935214624,,,,,,0.10041685
941,Census Tract 7035.01 - Location 9,447,9,1,,17.78212653,8.490606979,,,,,,0.107952272
942,Census Tract 7035.02 - Location 9,448,9,1,,18.45370089,8.956812309,,,,,,0.117794787
943,Census Tract 7036.01 - Location 9,449,9,1,,18.07503441,8.843698079,,,,,,0.113477368
944,Census Tract 7036.02 - Location 9,450,9,1,,21.23155546,9.898710482,,,,,,0.124103686
945,Census Tract 7037.01 - Location 9,451,9,1,,18.18344209,9.264102951,,,,,,0.101067679
946,Census Tract 7037.02 - Location 9,452,9,1,,17.23057781,9.050666741,,,,,,0.105412021
947,Census Tract 7038 - Location 9,453,9,1,,19.33123534,9.328632014,,,,,,0.116695797
948,Census Tract 7039.01 - Location 20,454,20,1,,20.04114245,13.75561287,,,,,,0.179526852
949,Census Tract 7039.02 - Location 9,455,9,1,,22.74957833,10.75880328,,,,,,0.122714124
950,Census Tract 7040 - Location 20,456,20,1,,21.46917359,14.14896911,,,,,,0.166881836
951,Census Tract 7041 - Location 20,457,20,1,,18.41358185,12.04038007,,,,,,0.152035756
952,Census Tract 7042 - Location 20,458,20,1,,19.67997709,12.59312637,,,,,,0.14512246
953,Census Tract 7043 - Location 20,459,20,1,,20.34990779,11.63648137,,,,,,0.133599811
954,Census Tract 7044.01 - Location 20,460,20,1,,15.67276214,9.213070429,,,,,,0.114998957
955,Census Tract 7044.03 - Location 20,461,20,1,,17.20242952,10.31447411,,,,,,0.12513725
956,Census Tract 7044.04 - Location 20,462,20,1,,15.78177632,10.10779252,,,,,,0.132429284
957,Census Tract 7045.01 - Location 20,463,20,1,,13.46619328,8.269571073,,,,,,0.10504726
958,Census Tract 7045.02 - Location 20,464,20,1,,16.05069318,9.000971958,,,,,,0.110780829
959,Census Tract 7045.03 - Location 20,465,20,1,,17.68669665,10.05050477,,,,,,0.123155271
960,Census Tract 7046 - Location 20,466,20,1,,18.30858736,10.30011991,,,,,,0.131381262
961,Census Tract 7047 - Location 20,467,20,1,,21.00019108,12.4085747,,,,,,0.147208294
962,Census Tract 7048.03 - Location 20,468,20,1,,21.73137962,12.41947211,,,,,,0.159013172
963,Census Tract 7048.04 - Location 20,469,20,1,,19.98406239,11.92610442,,,,,,0.156414945
964,Census Tract 7048.05 - Location 20,470,20,1,,20.97325383,11.90961635,,,,,,0.15523049
965,Census Tract 7048.06 - Location 20,471,20,1,,19.05497343,11.44385627,,,,,,0.149027947
966,Census Tract 7050 - Location 20,472,20,1,,20.26410343,11.50734855,,,,,,0.148714576
967,Census Tract 7051 - Location 20,473,20,1,,20.81483662,12.5969456,,,,,,0.164840679
968,Census Tract 7052 - Location 20,474,20,1,,22.11062102,13.56444955,,,,,,0.17729825
969,Census Tract 7053 - Location 20,475,20,1,,23.16348567,13.90525702,,,,,,0.177003615
970,Census Tract 7054 - Location 20,476,20,1,,22.51160065,13.6521648,,,,,,0.167579203
971,Census Tract 7055.01 - Location 20,477,20,1,,25.79203492,14.74960005,,,,,,0.176899532
972,Census Tract 7055.02 - Location 20,478,20,1,,21.58264998,13.3743297,,,,,,0.159288272
973,Census Tract 7056.01 - Location 20,479,20,1,,24.69636855,14.72240865,,,,,,0.175017504
974,Census Tract 7056.02 - Location 20,480,20,1,,25.46983624,13.57007443,,,,,,0.173709739
975,Census Tract 7057.01 - Location 20,481,20,1,,20.76328379,12.9610216,,,,,,0.15821594
976,Census Tract 7057.02 - Location 20,482,20,1,,24.06419324,14.28553043,,,,,,0.167658316
977,Census Tract 7058 - Location 20,483,20,1,,21.0683508,13.35455704,,,,,,0.158545861
978,Census Tract 7059.01 - Location 20,484,20,1,,18.90450736,10.17416598,,,,,,0.122774659
979,Census Tract 7059.02 - Location 20,485,20,1,,18.34423177,11.6640475,,,,,,0.135837883
980,Census Tract 7059.03 - Location 20,486,20,1,,20.31877433,12.47010607,,,,,,0.141115427
981,Census Tract 7060.05 - Location 20,487,20,1,,19.54894406,8.218536756,,,,,,0.082669705
982,Census Tract 7060.07 - Location 20,488,20,1,,14.81100112,6.023069184,,,,,,0.056401176
983,Census Tract 7060.08 - Location 20,489,20,1,,19.87367751,9.218149124,,,,,,0.099088088
984,Census Tract 7060.09 - Location 20,490,20,1,,19.48049306,12.37949523,,,,,,0.104538024
985,Census Tract 7060.10 - Location 20,491,20,1,,15.72978239,9.412613778,,,,,,0.081092105
986,Census Tract 7060.11 - Location 20,492,20,1,,14.98293016,6.682460443,,,,,,0.069418452
987,Census Tract 7060.12 - Location 20,493,20,1,,13.99559163,7.832780203,,,,,,0.087001888
988,Census Tract 7060.13 - Location 20,494,20,1,,16.35174321,9.9934098,,,,,,0.099045855
989,Census Tract 8001.02 - Location 5,495,5,1,,22.35458777,14.88207404,,,,,,0.164791307
990,Census Tract 8001.03 - Location 5,496,5,1,,24.07855989,15.62967669,,,,,,0.165566461
991,Census Tract 8001.05 - Location 9,497,9,1,,22.56474961,16.51175586,,,,,,0.185345911
992,Census Tract 8001.06 - Location 9,498,9,1,,22.06078507,15.92039656,,,,,,0.179817351
993,Census Tract 8001.08 - Location 9,499,9,1,,25.30639343,17.39026999,,,,,,0.202856681
994,Census Tract 8001.09 - Location 9,500,9,1,,23.18658009,16.75689282,,,,,,0.196851978
995,Census Tract 8002.03 - Location 9,501,9,1,,22.06201178,11.27332488,,,,,,0.163579561
996,Census Tract 8002.09 - Location 9,502,9,1,,24.80861886,17.65016561,,,,,,0.215617457
997,Census Tract 8002.10 - Location 9,503,9,1,,24.40645939,16.7774655,,,,,,0.213819033
998,Census Tract 8002.11 - Location 9,504,9,1,,27.66847684,17.90820399,,,,,,0.227033549
999,Census Tract 8002.13 - Location 9,505,9,1,,23.82885376,16.90132989,,,,,,0.204736278
1000,Census Tract 8004.01 - Location 19,506,19,1,,23.75247857,15.26713994,,,,,,0.17899284
1001,Census Tract 8004.02 - Location 19,507,19,1,,25.53147505,15.84622756,,,,,,0.19565649
1002,Census Tract 8004.03 - Location 19,508,19,1,,28.32963283,16.88776061,,,,,,0.189139007
1003,Census Tract 8004.08 - Location 7,509,7,1,,33.90167086,21.78363234,,,,,,0.235563297
1004,Census Tract 8004.09 - Location 19,510,19,1,,28.92985653,17.81930545,,,,,,0.215428285
1005,Census Tract 8004.12 - Location 7,511,7,1,,31.12730409,21.09638405,,,,,,0.237997485
1006,Census Tract 8004.13 - Location 7,512,7,1,,32.8534744,21.82790033,,,,,,0.24254653
1007,Census Tract 8005.05 - Location 19,513,19,1,,23.97980841,15.90409377,,,,,,0.209401722
1008,Census Tract 8005.13 - Location 19,514,19,1,,30.90155277,18.18742422,,,,,,0.221925464
1009,Census Tract 8005.14 - Location 19,515,19,1,,31.02422424,18.65090979,,,,,,0.240377234
1010,Census Tract 8005.15 - Location 19,516,19,1,,29.15401848,18.82909614,,,,,,0.237024212
1011,Census Tract 8005.16 - Location 19,517,19,1,,26.7248768,17.29422984,,,,,,0.213859297
1012,Census Tract 8005.17 - Location 7,518,7,1,,30.19914645,18.99778347,,,,,,0.193988171
1013,Census Tract 8005.18 - Location 7,519,7,1,,32.52379562,21.55823517,,,,,,0.213508336
1014,Census Tract 8005.20 - Location 19,520,19,1,,26.51249877,17.18427991,,,,,,0.221651247
1015,Census Tract 8006.06 - Location 7,521,7,1,,21.89887861,11.30787257,,,,,,0.137770826
1016,Census Tract 8006.08 - Location 7,522,7,1,,22.48880858,13.87987215,,,,,,0.165347119
1017,Census Tract 8010.05 - Location 7,523,7,1,,10.5745076,4.741628063,,,,,,0.051761162
1018,Census Tract 8012.08 - Location 7,524,7,1,,7.560624098,2.862170879,,,,,,0.014042542
1019,Census Tract 8012.09 - Location 7,525,7,1,,9.887539607,3.47305256,,,,,,0.031363838
1020,Census Tract 8012.10 - Location 7,526,7,1,,11.41107172,4.950546687,,,,,,0.057749762
1021,Census Tract 8012.11 - Location 7,527,7,1,,8.163730737,3.713829402,,,,,,0.045332469
1022,Census Tract 8012.12 - Location 7,528,7,1,,13.36472758,5.974355698,,,,,,0.059833023
1023,Census Tract 8012.13 - Location 7,529,7,1,,16.08066886,7.730415344,,,,,,0.069022233
1024,Census Tract 8012.14 - Location 7,530,7,1,,12.23584259,5.283295895,,,,,,0.05301354
1025,Census Tract 8012.15 - Location 7,531,7,1,,6.659334183,2.59998703,,,,,,0.030060001
1026,Census Tract 8012.17 - Location 7,532,7,1,,5.037039968,2.011249456,,,,,,0.021611544
1027,Census Tract 8013.05 - Location 7,533,7,1,,14.11860342,6.608037623,,,,,,0.093626273
1028,Census Tract 8013.07 - Location 7,534,7,1,,24.88608805,11.65644846,,,,,,0.135523814
1029,Census Tract 8013.08 - Location 7,535,7,1,,22.58736089,11.36380469,,,,,,0.128922968
1030,Census Tract 8013.09 - Location 7,536,7,1,,25.50427671,12.62179806,,,,,,0.15346021
1031,Census Tract 8013.12 - Location 7,537,7,1,,17.88681388,9.18813312,,,,,,0.109185081
1032,Census Tract 8013.13 - Location 7,538,7,1,,15.81940801,7.797271729,,,,,,0.101724256
1033,Census Tract 8014.04 - Location 7,539,7,1,,18.14887081,12.52261522,,,,,,0.141126157
1034,Census Tract 8014.05 - Location 7,540,7,1,,18.64528548,10.39433289,,,,,,0.124154695
1035,Census Tract 8014.06 - Location 7,541,7,1,,17.26573429,8.489491214,,,,,,0.105909517
1036,Census Tract 8014.07 - Location 7,542,7,1,,15.24760001,7.340747833,,,,,,0.084636088
1037,Census Tract 8014.08 - Location 7,543,7,1,,16.50529013,9.726785575,,,,,,0.101870684
1038,Census Tract 8014.09 - Location 7,544,7,1,,18.9830227,10.34723084,,,,,,0.115327835
1039,Census Tract 8014.10 - Location 7,545,7,1,,22.59850002,10.23354419,,,,,,0.139036914
1040,Census Tract 8014.11 - Location 7,546,7,1,,19.2269321,9.457814987,,,,,,0.1314091
1041,Census Tract 8015 - Location 7,547,7,1,,21.64314833,12.24003689,,,,,,0.144014562
1042,Census Tract 8016 - Location 7,548,7,1,,19.41869601,12.06579777,,,,,,0.140760817
1043,Census Tract 8017.01 - Location 7,549,7,1,,17.40197619,9.426003246,,,,,,0.08977384
1044,Census Tract 8017.02 - Location 7,550,7,1,,16.79135291,8.084121648,,,,,,0.103756798
1045,Census Tract 8017.04 - Location 7,551,7,1,,17.23693779,10.27125408,,,,,,0.129287629
1046,Census Tract 8017.07 - Location 7,552,7,1,,19.52698033,11.66434544,,,,,,0.124233936
1047,Census Tract 8018.01 - Location 7,553,7,1,,13.379594,7.916368484,,,,,,0.108569885
1048,Census Tract 8018.02 - Location 7,554,7,1,,13.81635731,8.043922371,,,,,,0.115822525
1049,Census Tract 8018.07 - Location 7,555,7,1,,19.30993853,10.12589327,,,,,,0.130774994
1050,Census Tract 8018.08 - Location 7,556,7,1,,15.58749341,8.957204328,,,,,,0.121279306
1051,Census Tract 8019.01 - Location 7,557,7,1,,12.21872864,6.6839259,,,,,,0.082243009
1052,Census Tract 8019.04 - Location 7,558,7,1,,11.87142057,5.281151887,,,,,,0.070930814
1053,Census Tract 8019.05 - Location 7,559,7,1,,11.36627623,6.953592583,,,,,,0.08470542
1054,Census Tract 8019.06 - Location 7,560,7,1,,14.57555486,8.49382782,,,,,,0.082979189
1055,Census Tract 8019.07 - Location 7,561,7,1,,13.92049767,7.7198747,,,,,,0.100304164
1056,Census Tract 8019.08 - Location 7,562,7,1,,15.65369148,8.329089486,,,,,,0.117957172
1057,Census Tract 8020.01 - Location 7,563,7,1,,16.81780405,9.659444402,,,,,,0.101917793
1058,Census Tract 8020.02 - Location 7,564,7,1,,18.00271202,10.11701586,,,,,,0.107212052
1059,Census Tract 8021.03 - Location 7,565,7,1,,17.46764558,11.05530968,,,,,,0.101390287
1060,Census Tract 8021.04 - Location 7,566,7,1,,18.49273247,10.66711998,,,,,,0.089332273
1061,Census Tract 8021.06 - Location 7,567,7,1,,19.03439562,11.34005277,,,,,,0.093694019
1062,Census Tract 8021.07 - Location 7,568,7,1,,18.86308928,10.63001626,,,,,,0.100201066
1063,Census Tract 8022.01 - Location 7,569,7,1,,16.89099161,10.89537808,,,,,,0.097792883
1064,Census Tract 8022.03 - Location 7,570,7,1,,16.8643123,10.64913552,,,,,,0.104067878
1065,Census Tract 8022.04 - Location 7,571,7,1,,19.04309164,11.77219955,,,,,,0.119773399
1066,Census Tract 8023.01 - Location 7,572,7,1,,20.33913054,11.7196908,,,,,,0.110028329
1067,Census Tract 8024.04 - Location 7,573,7,1,,22.44951516,11.51597724,,,,,,0.116996873
1068,Census Tract 8024.05 - Location 7,574,7,1,,16.86698068,9.97597761,,,,,,0.123225568
1069,Census Tract 8024.06 - Location 7,575,7,1,,16.51049843,9.756431758,,,,,,0.116452923
1070,Census Tract 8024.07 - Location 7,576,7,1,,19.24578093,10.75063166,,,,,,0.116205157
1071,Census Tract 8024.08 - Location 7,577,7,1,,19.49654315,10.60676625,,,,,,0.1250062
1072,Census Tract 8025.01 - Location 7,578,7,1,,20.11981888,10.57323423,,,,,,0.133914665
1073,Census Tract 8025.02 - Location 7,579,7,1,,21.34836689,11.44913864,,,,,,0.132930593
1074,Census Tract 8026 - Location 7,580,7,1,,21.79854417,11.56345191,,,,,,0.136345285
1075,Census Tract 8027 - Location 7,581,7,1,,25.72243828,14.80160332,,,,,,0.141276598
1076,Census Tract 8028.03 - Location 7,582,7,1,,23.27458249,11.99010439,,,,,,0.129276571
1077,Census Tract 8028.04 - Location 7,583,7,1,,22.45574163,14.51349545,,,,,,0.133963789
1078,Census Tract 8028.05 - Location 7,584,7,1,,25.12018081,16.04785564,,,,,,0.146313608
1079,Census Tract 8029.01 - Location 7,585,7,1,,25.79555061,16.84136446,,,,,,0.148164912
1080,Census Tract 8030.01 - Location 7,586,7,1,,28.68856342,18.31027361,,,,,,0.158432687
1081,Census Tract 8030.02 - Location 7,587,7,1,,26.76975616,17.22139735,,,,,,0.156385041
1082,Census Tract 8031 - Location 7,588,7,1,,30.21752853,18.71820564,,,,,,0.167136696
1083,Census Tract 8032 - Location 7,589,7,1,,29.00238038,18.42102051,,,,,,0.175461258
1084,Census Tract 8033 - Location 7,590,7,1,,26.61373738,17.49366989,,,,,,0.173662612
1085,Census Tract 8035.08 - Location 7,591,7,1,,24.47886001,16.50791366,,,,,,0.17818717
1086,Census Tract 8035.09 - Location 7,592,7,1,,27.25193472,17.93934173,,,,,,0.184209736
1087,Census Tract 8035.13 - Location 7,593,7,1,,24.08170114,16.19716128,,,,,,0.14696072
1088,Census Tract 8035.14 - Location 7,594,7,1,,22.63495474,15.52000877,,,,,,0.161155377
1089,Census Tract 8035.16 - Location 7,595,7,1,,31.8486465,21.03913857,,,,,,0.212226098
1090,Census Tract 8035.19 - Location 7,596,7,1,,23.30598451,15.27978134,,,,,,0.148358323
1091,Census Tract 8035.20 - Location 7,597,7,1,,29.70011919,18.56274842,,,,,,0.196371872
1092,Census Tract 8035.21 - Location 7,598,7,1,,24.13780363,16.63967063,,,,,,0.180331229
1093,Census Tract 8035.24 - Location 7,599,7,1,,28.05926515,17.67699242,,,,,,0.159109944
1094,Census Tract 8035.25 - Location 7,600,7,1,,23.21787253,15.96226501,,,,,,0.162772033
1095,Census Tract 8035.26 - Location 7,601,7,1,,25.45445362,16.15233587,,,,,,0.154686343
1096,Census Tract 8035.27 - Location 7,602,7,1,,23.70963622,15.80982208,,,,,,0.156638155
1097,Census Tract 8036.01 - Location 7,603,7,1,,28.3743932,18.16164017,,,,,,0.195655688
1098,Census Tract 8036.02 - Location 7,604,7,1,,25.42953987,18.32317402,,,,,,0.193891563
1099,Census Tract 8036.05 - Location 7,605,7,1,,30.80209911,20.20165926,,,,,,0.223732257
1100,Census Tract 8036.06 - Location 7,606,7,1,,28.85371694,19.90202742,,,,,,0.224895956
1101,Census Tract 8036.07 - Location 7,607,7,1,,31.4758031,20.72697616,,,,,,0.22481234
1102,Census Tract 8036.08 - Location 7,608,7,1,,31.22358705,20.36000824,,,,,,0.209904205
1103,Census Tract 8036.10 - Location 7,609,7,1,,29.49008004,19.88318348,,,,,,0.214902236
1104,Census Tract 8036.12 - Location 7,610,7,1,,29.0619917,19.81669044,,,,,,0.202467288
1105,Census Tract 8036.13 - Location 7,611,7,1,,28.65211481,19.93620615,,,,,,0.210406862
1106,Census Tract 8037 - Location 7,612,7,1,,28.23805797,19.93361825,,,,,,0.195612678
1107,Census Tract 8038.01 - Location 7,613,7,1,,30.39442441,20.56838675,,,,,,0.199815167
